username,#assignment,#problem,%assignment>0.8,score,syntax,ac,WRONG,TLE,RTE,Final_count,total_submissions,rate_pre_score,unique_days,unique_weeks,Compilation_Error,avg_submissions_per_day,avg_submissions_per_week,assignment_diversity,problem_diversity,mean_submissions_per_problem
59b2a9ae92876d8ce54309fe82bb92d7cffbc794,4,36,50,100,11.29,70.97,17.74,0,0,45,62,70.96774194,5,3,11.29032258,12.4,20.66666667,0.064516129,0.580645161,1.377777778
95c2c72faa0bcedf9452be96511b7ab488754e77,11,58,54.55,96.29189655,21.56,18.44,46.75,14.81,10.39,59,385,22.85714286,21,8,21.55844156,18.33333333,48.125,0.028571429,0.150649351,6.525423729
1fec28e4753dac81fb5354793029a3a2f81c7b7a,5,65,40,99.74353846,37.58,23.91,34.78,2.8,2.48,65,322,25.46583851,21,10,37.57763975,15.33333333,32.2,0.01552795,0.201863354,4.953846154
9167062812b68b140da9de7f824ec6131ef31a01,9,83,77.78,95.90361446,19.85,59.54,17.56,1.53,1.53,83,131,59.54198473,19,9,19.84732824,6.894736842,14.55555556,0.06870229,0.633587786,1.578313253
c41c79391cd0c8816cebc9a0b4ef1fcc5c2e4018,6,111,83.33,99.33612613,27.67,30.41,33.7,5.21,4.93,111,365,32.32876712,11,9,27.67123288,33.18181818,40.55555556,0.016438356,0.304109589,3.288288288
ce3ad9b28ad26a494e6a196c110ca405402f3e9b,7,104,71.43,96.85519231,14.97,36.31,41.72,9.87,0.32,105,314,37.89808917,34,12,14.96815287,9.235294118,26.16666667,0.022292994,0.331210191,2.99047619
40741b5b2ac93f9d0eacd4a28b48508be0a378f9,9,35,33.33,83.42857143,36.79,24.53,36.79,6.6,0.94,35,106,24.52830189,11,5,36.79245283,9.636363636,21.2,0.08490566,0.330188679,3.028571429
cc818564efabc759f8cfd2e978029ff6125406cf,14,75,21.43,76.16506667,18.06,20.26,51.98,11.89,8.81,75,227,22.02643172,32,13,18.06167401,7.09375,17.46153846,0.061674009,0.330396476,3.026666667
cd2b912e4a3d661cd4f500287d3bf1b4f444b7bd,15,77,53.33,92.83285714,25.42,29.66,40.68,2.97,3.81,77,236,29.66101695,15,7,25.42372881,15.73333333,33.71428571,0.063559322,0.326271186,3.064935065
7bb8bff124f651711732b84262474e1acba69082,6,48,83.33,98.71791667,15,50,24,11,0,51,100,50,9,7,15,11.11111111,14.28571429,0.06,0.48,1.960784314
85bf028205803eb9b1e5494c540ddd2938606606,8,50,75,95.4998,14.43,26.8,44.33,2.58,20.1,52,194,30.92783505,24,11,14.43298969,8.083333333,17.63636364,0.041237113,0.257731959,3.660377358
e7d0678e66dad824da63837b53bb0bb38a571f42,15,65,40,89.60123077,25.15,32.75,36.26,8.19,2.92,65,171,32.74853801,11,5,25.14619883,15.54545455,34.2,0.087719298,0.380116959,2.630769231
abae080e558fbbcf25131d47ef3dbea697548f14,11,104,63.64,92.84807692,23.35,28.3,44.78,1.92,5.77,104,364,30.21978022,45,15,23.35164835,8.088888889,24.26666667,0.03021978,0.285714286,3.5
ddffb03cf0301334f5a2f89626640fa8812bde5c,11,106,81.82,95.62433962,13.82,41.06,40.65,3.66,1.22,106,246,41.46341463,39,13,13.82113821,6.307692308,18.92307692,0.044715447,0.430894309,2.320754717
db7c4fbff4eaf7b21678b8b053a0c3dcd74dd2b1,10,101,80,94.91356436,17.68,28.96,50.61,1.83,2.74,101,328,31.09756098,25,9,17.68292683,13.12,36.44444444,0.030487805,0.307926829,3.247524752
badea8134ecf83e912ac6628ec12465e227c1e6a,5,62,60,98.04129032,14.79,40.85,38.03,6.34,2.82,62,142,40.84507042,9,6,14.78873239,15.77777778,23.66666667,0.035211268,0.436619718,2.290322581
39ab839c37c0269b14691b473ad894ba12e1afbc,12,84,66.67,95.28857143,6.93,37.13,48.02,5.45,3.96,89,202,37.62376238,25,10,6.930693069,8.08,20.2,0.059405941,0.415841584,2.269662921
7f2bf222342aac2992fe15f12039b9f7123524c6,5,71,100,98.5915493,19.17,24.19,54.57,1.77,3.83,71,339,25.36873156,15,8,19.1740413,22.6,42.375,0.014749263,0.209439528,4.774647887
13b9e4710dc86e953960ebd2fbae7721d24fdc2a,10,93,70,93.41462366,34.51,26.25,38.05,1.47,0.59,93,339,26.54867257,24,10,34.51327434,14.125,33.9,0.029498525,0.274336283,3.64516129
c3127c3c92a3d510a78a5248b4e7fac50ab81e0b,15,102,53.33,93.02029412,15.16,24.2,49.73,10.9,5.59,103,376,27.39361702,31,13,15.15957447,12.12903226,28.92307692,0.039893617,0.271276596,3.650485437
1ccece483f66d68acf592f017c1b5ca6c682542a,2,7,0,51.23285714,4.55,9.09,81.82,9.09,4.55,7,22,31.81818182,5,3,4.545454545,4.4,7.333333333,0.090909091,0.318181818,3.142857143
04feabadb3e2d863eded075f541be8ff78d50474,12,81,66.67,99.38271605,12.56,42.71,28.64,2.51,12.56,82,199,44.22110553,25,12,12.56281407,7.96,16.58333333,0.060301508,0.407035176,2.426829268
9b788cef19b68860b4cba1f072cfc4744e6610b7,3,5,0,60,7.69,46.15,46.15,0,0,4,13,46.15384615,3,2,7.692307692,4.333333333,6.5,0.230769231,0.384615385,2.6
afc376cc4bc5460a941a5d21f91d19f159cdf490,7,74,57.14,98.64864865,26.59,45.66,27.75,0,0,74,173,45.66473988,14,8,26.58959538,12.35714286,21.625,0.040462428,0.427745665,2.337837838
1bdf6175e8df831b083615bea765e48098904986,5,21,0,51.20857143,40.38,19.23,40.38,0,0,21,52,19.23076923,4,4,40.38461538,13,13,0.096153846,0.403846154,2.476190476
013de369c439ab0ead8aa7da64423aa395a8be39,8,52,50,89.54346154,12.15,55.14,24.3,5.61,8.41,66,107,57.00934579,8,5,12.14953271,13.375,21.4,0.074766355,0.485981308,1.621212121
58dfdda4538b55efcc287512b508d9fa2638028d,14,91,71.43,97.70186813,26.36,37.6,31.78,5.04,1.55,91,258,37.59689922,21,10,26.35658915,12.28571429,25.8,0.054263566,0.352713178,2.835164835
c52fc84d8cd2335788c472ff6fa6b3aaaa8f2252,1,1,0,100,25,75,0,0,0,1,4,75,1,1,25,4,4,0.25,0.25,4
c2da78b847fbfac6920b3c5a2086c79b3a2db8f7,10,73,70,95.76575342,15.79,31.58,42.86,5.26,7.14,81,266,35.33834586,24,11,15.78947368,11.08333333,24.18181818,0.037593985,0.27443609,3.283950617
aa8e2b08e043c6d844c28cb004a224615af29e90,10,63,20,92.31650794,27.19,23.5,42.86,5.99,4.15,63,217,24.88479263,23,9,27.18894009,9.434782609,24.11111111,0.046082949,0.290322581,3.444444444
bec0491f541a76e4fa31e17842bc573c812cb528,10,55,50,88.92545455,22.5,31.88,45.62,0,0,55,160,35.625,16,6,22.5,10,26.66666667,0.0625,0.34375,2.909090909
9843de5b71377fd3392db81e3178e11bbe90d95c,7,101,71.43,98.97623762,6.35,53.44,30.69,10.05,1.06,105,189,56.08465608,30,12,6.349206349,6.3,15.75,0.037037037,0.534391534,1.8
6f9c45656b2c3a8cd9c394c878d0ec7d738be090,11,70,27.27,80.54485714,18.44,34.04,45.39,1.42,6.38,69,141,34.04255319,21,10,18.43971631,6.714285714,14.1,0.078014184,0.496453901,2.014285714
16a221ec975ec0eb2fcf4acd69fe87281d585ca7,6,109,83.33,99.08256881,12.63,38.25,44.91,2.46,2.46,108,285,40,21,10,12.63157895,13.57142857,28.5,0.021052632,0.38245614,2.614678899
c846650d2b1b4a07f67e13c5aa56c15185f81f15,12,105,75,94.99628571,16.31,22.53,53.86,2.79,9.01,107,466,23.81974249,32,12,16.30901288,14.5625,38.83333333,0.025751073,0.225321888,4.355140187
1dccadbfae8f0adb300cb239e727b2481e2b149e,2,11,0,98.70090909,11.76,29.41,58.82,0,2.94,11,34,38.23529412,3,2,11.76470588,11.33333333,17,0.058823529,0.323529412,3.090909091
33c8bfb97b43132f0054b97a2ebb0f5f3768031d,7,59,85.71,98.40677966,7.04,37.69,48.24,11.56,1.51,62,199,45.22613065,22,9,7.035175879,9.045454545,22.11111111,0.035175879,0.296482412,3.209677419
4d5f92f22244e37d20f783e571539a2d2e4e58d8,11,72,54.55,89.86111111,25.84,35.39,30.34,11.8,1.69,72,178,35.39325843,14,6,25.84269663,12.71428571,29.66666667,0.061797753,0.404494382,2.472222222
af744dfd0234f2b89d667f962f13cff1b5d0c9e0,11,99,63.64,90.90393939,10.26,42.56,41.54,2.05,3.59,99,195,44.1025641,19,11,10.25641026,10.26315789,17.72727273,0.056410256,0.507692308,1.96969697
12f1e26c28f731fd2ad1787db42f4c13de432ea4,9,58,77.78,90.40827586,13.64,30.3,49.49,13.64,2.02,64,198,32.32323232,25,13,13.63636364,7.92,15.23076923,0.045454545,0.292929293,3.09375
091ed1fe8fc042e202205f09f3d49a065c0f4da2,8,28,75,90.5525,7.46,41.79,40.3,10.45,5.97,28,67,41.79104478,12,8,7.462686567,5.583333333,8.375,0.119402985,0.417910448,2.392857143
5cc1caec2eb0968d6d30a6f95dd41d04e80c3f2c,1,2,0,55,0,50,50,0,0,2,2,50,2,2,0,1,1,0.5,1,1
6941ef044510999dfc8a269ea9255f7b93505147,13,77,69.23,96.32103896,11.9,31.35,43.48,8.24,13.73,89,437,34.55377574,34,15,11.8993135,12.85294118,29.13333333,0.029748284,0.176201373,4.91011236
84a17972cc6d29489bbe205a9e7feb8745726fbc,6,98,83.33,100,12.64,60.44,26.92,0,0.55,110,182,60.43956044,32,11,12.63736264,5.6875,16.54545455,0.032967033,0.538461538,1.654545455
533bff0c4073c53de80f7b88a1ecda9ac3878893,2,18,50,94.01666667,23.29,21.92,54.79,0,0,18,73,28.76712329,4,3,23.28767123,18.25,24.33333333,0.02739726,0.246575342,4.055555556
42fedf0a6f68d54738709e096f9352ccb17dc072,10,87,80,93.78206897,17.87,30.8,44.49,5.32,7.22,87,263,31.9391635,25,10,17.87072243,10.52,26.3,0.038022814,0.330798479,3.022988506
a4a81c655f21aac65297532528cba5a28e8f5ab1,11,90,63.64,91.70366667,29.07,36.12,33.48,0.44,1.76,90,227,36.12334802,24,12,29.07488987,9.458333333,18.91666667,0.04845815,0.396475771,2.522222222
d4a08e7df54afbd81401faf2e0349e88ed7fc2d9,9,46,22.22,92.80956522,13.68,44.21,34.74,8.42,3.16,47,95,47.36842105,18,9,13.68421053,5.277777778,10.55555556,0.094736842,0.484210526,2.021276596
a6bd1b3de6ceb8be610c33e3a0e4a89350700984,4,25,25,91.7776,35.48,38.71,24.19,1.61,0,25,62,40.32258065,11,5,35.48387097,5.636363636,12.4,0.064516129,0.403225806,2.48
eb83b2280e41f55da33ed81e62d7b8ebba9a93f8,5,91,60,94.17582418,27.56,28.53,34.29,7.37,4.17,90,312,28.52564103,25,11,27.56410256,12.48,28.36363636,0.016025641,0.291666667,3.428571429
ce2f2072bf32af4582a24726936af34f88225213,11,71,72.73,100,8.45,41.78,47.42,4.23,0.94,83,213,46.94835681,18,10,8.450704225,11.83333333,21.3,0.051643192,0.333333333,2.56626506
3ee8b93a31b564cdb14f3d62f08dd862461e0918,6,76,83.33,98.32526316,32.57,27.59,36.78,3.45,1.15,76,261,27.96934866,11,7,32.56704981,23.72727273,37.28571429,0.022988506,0.291187739,3.434210526
60cfc94f336b294be80a5215fcd8f9a8099011a2,12,79,41.67,85.0535443,37.98,24.42,36.05,1.16,2.33,79,258,24.41860465,15,8,37.98449612,17.2,32.25,0.046511628,0.30620155,3.265822785
c667e08eaa5cf47dba38ac81da9c185659db42c2,1,4,0,100,14.29,57.14,28.57,0,0,4,7,57.14285714,1,1,14.28571429,7,7,0.142857143,0.571428571,1.75
ed8ffb58d172827f17d1abead83d9b8c44b554df,3,4,0,0,100,0,0,0,0,2,5,0,2,2,100,2.5,2.5,0.6,0.8,1.25
10208a0e6cd46ed16c4fd6b83f3993696ace5495,4,61,75,96.02622951,11.45,43.51,40.46,0.76,6.11,61,131,46.5648855,17,8,11.45038168,7.705882353,16.375,0.030534351,0.465648855,2.147540984
b7931b60e23916058a5767895b9214dac7a6515e,12,74,58.33,94.98256757,4.85,48.48,33.94,10.91,10.91,86,165,49.09090909,29,12,4.848484848,5.689655172,13.75,0.072727273,0.448484848,1.918604651
4a0f49c2a5e9766ab2ea0aea95a12b763faff0a0,10,63,60,94.24269841,21.82,35.76,33.94,10.91,1.82,64,165,38.78787879,22,12,21.81818182,7.5,13.75,0.060606061,0.381818182,2.578125
3e19ebd05fd2cc465feff2f681011181a78e1341,10,46,20,71.93130435,36.36,33.33,29.29,4.04,0,46,99,35.35353535,16,10,36.36363636,6.1875,9.9,0.101010101,0.464646465,2.152173913
60da060bd0084795a07f5e69e6884f7870822cf6,4,41,0,85.86195122,29.87,20.13,48.7,1.95,0.65,41,154,21.42857143,10,6,29.87012987,15.4,25.66666667,0.025974026,0.266233766,3.756097561
3822d529be3c7a49da411682207b471d61822610,10,57,40,91.86964912,14.15,33.17,44.39,12.68,5.85,72,205,34.14634146,11,5,14.14634146,18.63636364,41,0.048780488,0.27804878,2.847222222
e3b9460f9a4bd3f4a5243f388246084f41e0dab2,6,48,83.33,100,10.19,33.76,46.5,9.55,2.55,48,157,35.66878981,21,7,10.1910828,7.476190476,22.42857143,0.038216561,0.305732484,3.270833333
c0b8f55536e05f6da91c3b65ddfb69dc8daa12e9,11,109,81.82,99.08256881,12.85,45.38,37.35,1.61,5.62,109,249,49.39759036,22,11,12.85140562,11.31818182,22.63636364,0.044176707,0.437751004,2.28440367
5dc71a85b12614f2b7b995f3b9482d48f8e289e4,5,37,80,95.64189189,11.76,42.35,45.88,3.53,0,39,85,42.35294118,9,5,11.76470588,9.444444444,17,0.058823529,0.435294118,2.179487179
f97b1dbd007f20fea2e262e62433e01ae91da602,8,77,37.5,55.83480519,42.31,10.49,46.15,1.57,1.57,77,572,10.83916084,24,7,42.30769231,23.83333333,81.71428571,0.013986014,0.134615385,7.428571429
ab7c842d24cac25a1a3852cce506ca92cb8ed428,10,65,50,91.38461538,33.76,38.85,27.39,0,0,64,157,38.85350318,5,3,33.75796178,31.4,52.33333333,0.063694268,0.414012739,2.415384615
6976ed8694419b21b0f2302b6d9db629ce0412e5,6,48,66.67,97.91666667,23.97,38.84,35.54,7.44,0,48,121,39.66942149,14,12,23.96694215,8.642857143,10.08333333,0.049586777,0.396694215,2.520833333
76f5d35cd62f4c2d48632c8b82a04bed0e161226,10,98,90,100,23.56,25.72,49.28,1.68,1.44,98,416,25.72115385,35,13,23.55769231,11.88571429,32,0.024038462,0.235576923,4.244897959
66f103845d668685765328530c0aa2d71a0ce0d4,1,2,0,48.33,0,0,28.57,71.43,0,2,7,0,2,2,0,3.5,3.5,0.142857143,0.285714286,3.5
59ee572da4b7c6d711c46542482cc65bdee55648,1,6,0,95.52833333,8,12,65.33,25.33,10.67,6,75,14.66666667,5,4,8,15,18.75,0.013333333,0.08,12.5
4069b40bebe0372926fcd92429f7431e300e6b52,19,119,78.95,95.69201681,14.06,44.98,34.54,5.22,4.42,119,249,48.19277108,46,14,14.0562249,5.413043478,17.78571429,0.076305221,0.477911647,2.092436975
c69dcaf9e10f52b187b13e678f9fe65505167720,9,84,55.56,96.57738095,16.06,42.49,36.27,5.18,5.18,85,193,43.00518135,18,12,16.06217617,10.72222222,16.08333333,0.046632124,0.435233161,2.270588235
99751d158308f801241e028eb7c6b0363fc6ec88,5,71,100,98.5915493,16.67,40,40,1.11,2.78,71,180,40,15,9,16.66666667,12,20,0.027777778,0.394444444,2.535211268
7186e8a3fb8c0322eee7e354ed8f1669885f6774,5,39,0,16.11102564,44.93,8.7,46.38,0,1.45,38,69,8.695652174,9,5,44.92753623,7.666666667,13.8,0.072463768,0.565217391,1.769230769
9d053bdf589efd451ff25e1977e438b11122e0fa,2,12,0,68.735,11.11,16.67,63.89,27.78,8.33,12,36,16.66666667,6,3,11.11111111,6,12,0.055555556,0.333333333,3
48832ca57fb72952c11805aa0975c2273273ba58,4,41,0,91.35243902,35,27.14,31.43,3.57,7.14,41,140,27.14285714,12,8,35,11.66666667,17.5,0.028571429,0.292857143,3.414634146
9cb2a2853cd6c58a9b7d07a87ef3138c3cf723b8,18,108,77.78,94.86101852,29.62,35.19,30.66,3.14,3.48,108,287,36.58536585,21,11,29.61672474,13.66666667,26.09090909,0.06271777,0.37630662,2.657407407
5d2a4450b9548913c0ae383640f67de8ca10edad,7,50,85.71,98.6922,15.26,27.89,46.32,9.47,5.26,52,190,37.89473684,13,7,15.26315789,14.61538462,27.14285714,0.036842105,0.263157895,3.653846154
4d38a6fd027c342a0719d9e7d0f6bd3e820a238a,6,64,66.67,97.5,16.96,21.91,56.54,6.36,1.41,64,283,23.32155477,23,12,16.96113074,12.30434783,23.58333333,0.021201413,0.22614841,4.421875
98cafa82b3e7f1a3a179c62509778cf9290ca87c,4,62,50,95.04951613,18.54,41.72,37.75,3.97,3.97,61,151,44.37086093,9,7,18.54304636,16.77777778,21.57142857,0.026490066,0.410596026,2.435483871
9db80a153d642e12571588fd68473c6e307195df,11,104,72.73,98.02307692,14.69,33.12,43.12,6.88,5.31,104,320,37.1875,19,11,14.6875,16.84210526,29.09090909,0.034375,0.325,3.076923077
87752697bce404c9b410be71a45e76f3c7fc9392,4,62,100,99.67741935,14.77,53.02,31.54,0,0.67,62,149,54.36241611,8,7,14.76510067,18.625,21.28571429,0.026845638,0.416107383,2.403225806
980f92c1ca3d1d662e790e884a1bafb6785dfe45,10,77,60,87.66233766,30.77,29.96,34.01,4.86,0.4,79,247,30.36437247,30,13,30.76923077,8.233333333,19,0.04048583,0.311740891,3.126582278
9ec591a707f8d7eaaa8b43b6faa23292511ffef3,9,66,55.56,94.84848485,16.54,45.11,38.35,0,2.26,66,133,45.11278195,15,7,16.54135338,8.866666667,19,0.067669173,0.496240602,2.015151515
cb0f9c7be617b2bd18ae83ee9e85b621cabda67c,10,98,90,100,11.47,48.62,30.73,3.21,8.26,98,218,50.4587156,19,12,11.46788991,11.47368421,18.16666667,0.04587156,0.449541284,2.224489796
29e04945ee56ed79c4e07198c0e66375428284de,5,59,100,100,14.57,41.72,41.06,0,3.31,59,151,42.38410596,18,8,14.56953642,8.388888889,18.875,0.033112583,0.390728477,2.559322034
648b6d4b1c95ee18825cb3cdd69c033a10f3633e,5,71,100,98.5915493,19.21,40.68,36.16,3.95,4.52,71,177,41.24293785,13,6,19.20903955,13.61538462,29.5,0.028248588,0.401129944,2.492957746
a52c67c0bc1c6ae7da7c6e4d38cc7ac5a869ed39,8,46,87.5,100,18.13,29.82,47.37,3.51,3.51,47,171,30.40935673,18,9,18.12865497,9.5,19,0.046783626,0.269005848,3.638297872
80a1456c85989c36b524eb16f1afdfa2c5480121,10,66,50,99.6319697,10.94,28.68,45.28,10.19,13.96,72,265,30.56603774,21,10,10.94339623,12.61904762,26.5,0.037735849,0.249056604,3.680555556
0ba5c041f797e8baecc5f32034046994b801cbcf,1,5,0,76,20,12,56,36,0,5,25,12,1,1,20,25,25,0.04,0.2,5
af124b723c6d0d777c60479978e8da661b34bc2a,10,67,70,97.68656716,13.56,37.71,45.76,6.78,3.81,73,236,38.98305085,25,13,13.55932203,9.44,18.15384615,0.042372881,0.283898305,3.232876712
2f7ef2d7fa25c0f8d9de0a5ca7301041b9d08e4d,7,96,85.71,93.47416667,23.95,29.45,41.1,3.88,5.18,96,309,30.09708738,33,14,23.94822006,9.363636364,22.07142857,0.022653722,0.310679612,3.21875
391d18cff3df066db6fcc8dad718d325607e5493,5,59,100,98.6440678,33.21,21.17,39.42,2.19,5.84,59,274,21.53284672,11,7,33.21167883,24.90909091,39.14285714,0.018248175,0.215328467,4.644067797
705c7f16ba723569db2002204ff748355ef80e75,4,43,25,71.85627907,41.67,17.95,35.9,4.49,1.28,42,156,21.15384615,15,5,41.66666667,10.4,31.2,0.025641026,0.275641026,3.627906977
9981528e7324f2d92c27f163b5d0424a07f94b67,5,108,80,97.72074074,25.09,39.48,28.41,4.06,5.54,108,271,39.85239852,8,7,25.09225092,33.875,38.71428571,0.018450185,0.398523985,2.509259259
0155f91fe242fe55e1af631b0f0afbe9938b185c,8,46,37.5,93.91304348,22.91,33.52,41.9,1.68,1.68,60,179,36.31284916,10,7,22.90502793,17.9,25.57142857,0.044692737,0.25698324,2.983333333
eadbb37222d32232022838b7765dea96bf38e0f6,6,36,66.67,99.29472222,26.74,19.79,47.59,4.81,2.14,36,187,19.78609626,11,9,26.73796791,17,20.77777778,0.032085561,0.192513369,5.194444444
0577e3c1b0a6df46c7fef07f400b42811cc77250,11,107,81.82,94.20018692,14.11,27.51,48.09,11.48,6.7,107,418,27.75119617,51,12,14.11483254,8.196078431,34.83333333,0.026315789,0.255980861,3.906542056
08838c74dc4154d8f49b1408d27fb46ccb92d329,10,54,20,83.28592593,23.26,21.86,52.09,5.58,1.86,54,215,21.86046512,33,11,23.25581395,6.515151515,19.54545455,0.046511628,0.251162791,3.981481481
4203f7e50c4e403622aeb1b6d39ca45285510aa8,10,72,50,92.61347222,14.74,16.95,54.79,21.13,8.6,73,407,19.16461916,53,15,14.74201474,7.679245283,27.13333333,0.024570025,0.176904177,5.575342466
8d65a433657534866907ca34885953c36951db06,5,49,80,95.80163265,26.06,32.39,40.85,0,0.7,49,142,33.8028169,5,5,26.05633803,28.4,28.4,0.035211268,0.345070423,2.897959184
32ccec47f44931be75b93c598cb145c4803be980,9,88,77.78,95.45454545,23.61,60.42,15.28,0,0.69,86,144,60.41666667,13,9,23.61111111,11.07692308,16,0.0625,0.611111111,1.636363636
6f52fb961b947325347f9303798fa6066967e407,11,87,18.18,92.01022989,4.55,59.85,31.06,4.55,0.76,88,132,61.36363636,35,13,4.545454545,3.771428571,10.15384615,0.083333333,0.659090909,1.466666667
e7b94e593e93b6fe31083393cff1d63ca2142b64,4,50,75,93.7332,25.79,25.26,44.74,3.68,3.68,50,190,25.26315789,9,4,25.78947368,21.11111111,47.5,0.021052632,0.263157895,3.8
d06025e3b7e91bb8718335f7328466206060faee,6,59,83.33,98.30508475,28.25,23.42,45.72,1.49,2.6,58,269,29.36802974,21,9,28.2527881,12.80952381,29.88888889,0.022304833,0.219330855,4.559322034
24a9bfba88ed640e9690cd9f6bf4a2985f78522b,8,65,50,87.95215385,27.83,48.7,20,0,3.48,65,115,49.56521739,12,9,27.82608696,9.583333333,12.77777778,0.069565217,0.565217391,1.769230769
af8cb88c604c245257dfd33607bcb87cd357d3c9,4,45,75,95.33333333,40.98,20.49,32.2,5.37,2.93,45,205,20.97560976,10,5,40.97560976,20.5,41,0.019512195,0.219512195,4.555555556
797a55490bd05c98e9b604b19c3ab90125c9431b,6,41,66.67,95.78121951,11.76,55.88,25,5.88,5.88,41,68,55.88235294,10,8,11.76470588,6.8,8.5,0.088235294,0.602941176,1.658536585
f2418c1ba0f63cb975e6d8c26ce4a145b11ad924,1,1,0,0,0,0,100,0,0,1,1,0,1,1,0,1,1,1,1,1
d66918b05a4d978f6aa15979c85902d09babc898,7,23,100,95.65217391,16.67,38.33,41.67,3.33,0,23,60,38.33333333,9,3,16.66666667,6.666666667,20,0.116666667,0.383333333,2.608695652
7faa61077b62629df7a5b7c828f98b2337a2dfdb,9,82,33.33,84.60170732,24.88,26.73,45.16,3.69,1.38,82,217,28.11059908,17,8,24.88479263,12.76470588,27.125,0.041474654,0.377880184,2.646341463
96013c7ce1186c9a18f5127959bb867243b1b9f2,8,51,50,95.12803922,18.13,38.01,35.67,1.17,9.36,66,171,38.01169591,11,7,18.12865497,15.54545455,24.42857143,0.046783626,0.298245614,2.590909091
70586c4437f01c7ae612aa151f53958ac10a412e,20,115,65,96.94791304,19.31,20.75,55.91,5.62,2.74,116,694,24.06340058,57,19,19.30835735,12.1754386,36.52631579,0.028818444,0.165706052,5.982758621
4dcdd4c95ba88786172619ebea8aad4ec757a150,4,44,75,97.5,15.57,27.54,52.69,12.57,0.6,44,167,28.74251497,7,3,15.56886228,23.85714286,55.66666667,0.023952096,0.263473054,3.795454545
6f99a507851fb9a8ae9776ede538789cae61a22a,7,41,57.14,84.57658537,29.9,32.99,37.11,4.12,0,41,97,32.98969072,8,8,29.89690722,12.125,12.125,0.072164948,0.422680412,2.365853659
f78599d53dcb621a631b8dbc0feb5dd63e2aedd3,5,15,60,100,12.5,31.25,56.25,0,0,15,48,31.25,6,3,12.5,8,16,0.104166667,0.3125,3.2
9a7c94325cf12595e72895187822c354cd8ef458,5,59,100,100,17.74,48.39,32.26,0.81,0.81,59,124,50,13,6,17.74193548,9.538461538,20.66666667,0.040322581,0.475806452,2.101694915
32b47658ae606bb95f1bbf1e1dc86accc255e926,11,107,36.36,83.71168224,26.97,24.55,45.45,3.64,2.73,107,330,26.06060606,23,10,26.96969697,14.34782609,33,0.033333333,0.324242424,3.08411215
28940a6516bb354b4172fe3524f8b7328a5cf2fd,7,71,28.57,80.76084507,25.1,25.1,48.56,5.76,3.7,71,243,25.51440329,13,9,25.10288066,18.69230769,27,0.028806584,0.29218107,3.422535211
f3a603f5ad05ee8b8374af6523467f1ee058959e,7,94,57.14,89.76308511,21.74,15.61,53.56,10.08,3.56,94,506,15.81027668,42,15,21.73913043,12.04761905,33.73333333,0.013833992,0.185770751,5.382978723
e3919de46ecd1f707451dad4a1ac88e5b7403f11,10,47,20,90.20595745,18.09,41.49,36.17,3.19,1.06,47,94,45.74468085,20,10,18.08510638,4.7,9.4,0.106382979,0.5,2
e6900f649459ddbd9ee38b93582378162c8d77ac,2,14,50,92.85714286,9.09,54.55,27.27,3.03,9.09,14,33,54.54545455,2,2,9.090909091,16.5,16.5,0.060606061,0.424242424,2.357142857
26cdb442f5361c690f8045caf5e026e7945e1965,11,86,27.27,71.46848837,25.53,21.28,50.21,2.55,6.81,86,235,21.27659574,22,11,25.53191489,10.68181818,21.36363636,0.046808511,0.365957447,2.73255814
ab2a1e43f425b67817553405c41c09a9bcb0e9c4,11,104,72.73,95.06028846,22.22,36.02,40.23,1.53,0,104,261,36.7816092,24,11,22.22222222,10.875,23.72727273,0.042145594,0.398467433,2.509615385
8b3f8cb80815c489e6278cfc1a371b3bee3f6e1e,5,104,80,97.36567308,13.8,35.02,30.3,11.11,12.46,104,297,35.35353535,27,11,13.8047138,11,27,0.016835017,0.35016835,2.855769231
d4707fc4aa22e29062e02639a1b8c9f7ba3e6b65,7,20,14.29,75.422,25.32,20.25,34.18,20.25,10.13,20,79,20.25316456,10,6,25.3164557,7.9,13.16666667,0.088607595,0.253164557,3.95
0248e16d134e1bd5b4352701e1f23b904b7c4cdf,8,50,87.5,99.788,11.17,28.64,53.4,10.68,0.97,51,206,38.83495146,9,8,11.16504854,22.88888889,25.75,0.038834951,0.242718447,4.039215686
5ca41a01a0d23780fcc2f122f7303701eb991a4e,13,102,92.31,100,12.37,38.52,44.88,3.53,2.83,102,283,42.04946996,27,12,12.36749117,10.48148148,23.58333333,0.045936396,0.360424028,2.774509804
